;Data;Precipitacao;estacao;chirps;persiann
2292;12/04/2019;0;A010;15.28256035;20.23636627
2293;13/04/2019;26.6;A010;15.28256035;19.84681892
2294;14/04/2019;0.2;A010;0;0
2295;15/04/2019;3.6;A010;15.28256035;10.84947777
2296;16/04/2019;12.6;A010;14.61004353;15.24506187
2297;17/04/2019;0;A010;0;2.8060987
2298;18/04/2019;0;A010;0;0
2299;19/04/2019;0.2;A010;14.61004353;11.55202198
2300;20/04/2019;1;A010;0;2.777180195
2301;21/04/2019;0.2;A010;4.191690922;13.2027483
2302;22/04/2019;0;A010;3.848143578;0.347360164
2303;23/04/2019;0;A010;1.79592073;0.483106256
2304;24/04/2019;0.4;A010;0.122927964;0.346679747
2305;25/04/2019;0;A010;0.0825762;0
2306;26/04/2019;0;A010;0;0
2307;27/04/2019;0.6;A010;0;0
2308;28/04/2019;0;A010;0;0
2309;29/04/2019;0;A010;0;0
2310;30/04/2019;0;A010;0;0.841012955
2311;01/05/2019;0;A010;0;1.23772049
2312;02/05/2019;0;A010;0;0.373036712
2313;03/05/2019;0;A010;0;4.997740269
2314;04/05/2019;0;A010;0;0.546193123
2315;05/05/2019;0;A010;0;0
2316;06/05/2019;0;A010;0;0
2317;07/05/2019;0.4;A010;0;0
2318;08/05/2019;0.2;A010;0;0
2319;09/05/2019;0;A010;0;0
2320;10/05/2019;0;A010;0;0
2321;11/05/2019;0;A010;0;0
2322;12/05/2019;0;A010;0;0
2323;13/05/2019;0;A010;0;0
2324;14/05/2019;0;A010;0;0
2325;15/05/2019;0;A010;0;0
2326;16/05/2019;33.2;A010;11.2607975;4.94758749
2327;17/05/2019;0.4;A010;0;1.220880747
2328;18/05/2019;0;A010;0;0
2329;19/05/2019;0;A010;0;0
2330;20/05/2019;0;A010;0;0
2331;21/05/2019;0;A010;0;0
2332;22/05/2019;0;A010;0;0
2333;23/05/2019;0;A010;0;0
2334;24/05/2019;0.2;A010;0;0.876764417
2335;25/05/2019;0;A010;0;0.493843555
2336;26/05/2019;0;A010;0;0
2337;27/05/2019;0;A010;0;0
2338;28/05/2019;0;A010;0;0
2339;29/05/2019;0;A010;0;0
2340;30/05/2019;0;A010;0;0.706170619
2341;31/05/2019;0;A010;0;0
2342;01/06/2019;0.2;A010;0;0
2343;02/06/2019;0;A010;0;0
2344;03/06/2019;0;A010;0;0
2345;04/06/2019;0;A010;0;0
2346;05/06/2019;0;A010;0;0
2347;06/06/2019;0;A010;0;0
2348;07/06/2019;0;A010;0;0
2349;08/06/2019;0;A010;0;0
2350;09/06/2019;0;A010;0;0
2351;10/06/2019;0;A010;0;0
2352;11/06/2019;0;A010;0;0
2353;12/06/2019;0;A010;0.540373266;0
2354;13/06/2019;0;A010;2.04E-05;0
2355;14/06/2019;0;A010;0.000142367;0
2356;15/06/2019;0;A010;9.21E-06;0
2357;16/06/2019;0;A010;0;0
2358;17/06/2019;0;A010;0;0
2359;18/06/2019;0;A010;0;0
2360;19/06/2019;0;A010;0;0
2361;20/06/2019;0;A010;0;0
2362;21/06/2019;0;A010;0;0
2363;22/06/2019;0;A010;0;0
2364;23/06/2019;0;A010;0;0
2365;24/06/2019;0;A010;0;0
2366;25/06/2019;0;A010;0;0
2367;26/06/2019;0;A010;0;0
2368;27/06/2019;0;A010;0;0
2369;28/06/2019;0;A010;0;0
2370;29/06/2019;0;A010;0;0
2371;30/06/2019;0;A010;0;0
2372;01/07/2019;0;A010;0;0
2373;02/07/2019;0;A010;0;0
2374;03/07/2019;0;A010;0;0
2375;04/07/2019;0;A010;0;0
2376;05/07/2019;0;A010;0;0
2377;06/07/2019;0;A010;0;0
2378;07/07/2019;0;A010;0;0
2379;08/07/2019;0;A010;0;0
2380;09/07/2019;0;A010;0;0
2381;10/07/2019;0;A010;0;0
2382;11/07/2019;0;A010;0;0
2383;12/07/2019;0;A010;0;0
2384;13/07/2019;0;A010;0;0
2385;14/07/2019;0;A010;0;0
2386;15/07/2019;0;A010;0;0
2387;16/07/2019;0;A010;0;0
2388;17/07/2019;0;A010;0;0
2389;18/07/2019;0;A010;0;0
2390;19/07/2019;0;A010;0;0
2391;20/07/2019;0;A010;0;0
2392;21/07/2019;0;A010;0;0
2393;22/07/2019;0;A010;0;0
2394;23/07/2019;0;A010;0;0
2395;24/07/2019;0;A010;0;0
2396;25/07/2019;0;A010;0;0
2397;26/07/2019;0;A010;0;0
2398;27/07/2019;0;A010;0;0
2399;28/07/2019;0;A010;0;0
2400;29/07/2019;0;A010;0;0
2401;30/07/2019;0;A010;0;0
2402;31/07/2019;0;A010;0;0
2403;01/08/2019;0;A010;0;0
2404;02/08/2019;0;A010;0;0
2405;03/08/2019;0;A010;0;0
2406;04/08/2019;0;A010;0;0
2407;05/08/2019;0;A010;0;0
2408;06/08/2019;0;A010;0;0.70803827
2409;07/08/2019;0;A010;0;0
2410;08/08/2019;0;A010;0;0
2411;09/08/2019;0;A010;0;0
2412;10/08/2019;0;A010;0;0
2413;11/08/2019;0;A010;0;0
2414;12/08/2019;;A010;0;0
2415;13/08/2019;0;A010;0;0
2416;14/08/2019;0;A010;0;0
2417;15/08/2019;0;A010;0;0
2418;16/08/2019;0;A010;0;0
2419;17/08/2019;0;A010;0;0
2420;18/08/2019;0;A010;0;0
2421;19/08/2019;0;A010;0;0
2422;20/08/2019;0;A010;0;0
2423;21/08/2019;0;A010;0;0
2424;22/08/2019;0;A010;0;0
2425;23/08/2019;0;A010;0;0
2426;24/08/2019;0;A010;0;2.836606026
2427;25/08/2019;0;A010;0;0
2428;26/08/2019;0;A010;0;0
2429;27/08/2019;0;A010;0;0
2430;28/08/2019;0;A010;0;0
2431;29/08/2019;0;A010;0;0
2432;30/08/2019;0;A010;0;0
2433;31/08/2019;0;A010;0;0
2434;01/09/2019;0;A010;0;0.336804152
2435;02/09/2019;0;A010;0;0.401918232
2436;03/09/2019;0;A010;0;0
2437;04/09/2019;0;A010;0;0
2438;05/09/2019;0;A010;0;0
2439;06/09/2019;0;A010;0;0
2440;07/09/2019;0;A010;0;0
2441;08/09/2019;0;A010;0;0
2442;09/09/2019;0;A010;0;0
2443;10/09/2019;0;A010;0;0
2444;11/09/2019;0;A010;0;0
2445;12/09/2019;0;A010;0;0
2446;13/09/2019;0;A010;0;0
2447;14/09/2019;0;A010;0;0
2448;15/09/2019;0;A010;0;0
2449;16/09/2019;0;A010;0;0
2450;17/09/2019;0;A010;0;0
2451;18/09/2019;0;A010;0;0
2452;19/09/2019;0;A010;0;0
2453;20/09/2019;0;A010;0;0
2454;21/09/2019;0;A010;0;0.227587253
2455;22/09/2019;0;A010;0;0
2456;23/09/2019;0;A010;0;0
2457;24/09/2019;0;A010;0;0
2458;25/09/2019;0;A010;0;0
2459;26/09/2019;0;A010;0;0
2460;27/09/2019;0;A010;0;0.260248303
2461;28/09/2019;0;A010;0;0
2462;29/09/2019;0;A010;0;1.697958827
2463;30/09/2019;2.6;A010;20.85425949;10.55097866
2464;01/10/2019;;A010;0;1.253463864
2465;02/10/2019;;A010;0;0.294345766
2466;03/10/2019;;A010;0;0
2467;04/10/2019;;A010;0;0.784256697
2468;05/10/2019;;A010;0;2.188385725
2469;06/10/2019;;A010;8.618034363;0.463719308
2470;07/10/2019;;A010;0;0
2471;08/10/2019;;A010;8.618034363;1.963136435
2472;09/10/2019;;A010;0;3.333341122
2473;10/10/2019;;A010;0;0
2474;11/10/2019;;A010;0;0
2475;12/10/2019;;A010;0;0
2476;13/10/2019;;A010;0;0.520842314
2477;14/10/2019;;A010;0;0
2478;15/10/2019;;A010;0;0
2479;16/10/2019;;A010;0;0.696701407
2480;17/10/2019;;A010;0;0
2481;18/10/2019;;A010;0;0
2482;19/10/2019;;A010;0;0
2483;20/10/2019;;A010;10.43055534;3.713246584
2484;21/10/2019;;A010;10.53724194;8.635057449
2485;22/10/2019;;A010;5.268620968;10.12499523
2486;23/10/2019;;A010;10.53724194;5.938549995
2487;24/10/2019;;A010;10.53724194;6.218427658
2488;25/10/2019;;A010;0;0.796729088
2489;26/10/2019;;A010;11.12774658;4.056483269
2490;27/10/2019;;A010;0;0.406596243
2491;28/10/2019;;A010;0;2.670813322
2492;29/10/2019;;A010;0;0.784755707
2493;30/10/2019;;A010;0;0.649805665
2494;31/10/2019;;A010;0;0.984810948
2495;01/11/2019;;A010;0;0
2496;02/11/2019;;A010;5.733232975;2.293094873
2497;03/11/2019;;A010;11.46646595;12.92496681
2498;04/11/2019;;A010;5.733232975;8.81811142
2499;05/11/2019;;A010;11.46646595;22.56180573
2500;06/11/2019;;A010;10.48119259;13.75030518
2501;07/11/2019;;A010;0;1.344066501
2502;08/11/2019;;A010;0;2.444057941
2503;09/11/2019;;A010;20.96238518;8.01894474
2504;10/11/2019;;A010;10.48119259;3.164988995
2505;11/11/2019;;A010;0.396029115;3.084548473
2506;12/11/2019;;A010;1.211080432;9.485049248
2507;13/11/2019;;A010;0.425780624;3.396943331
2508;14/11/2019;;A010;0.240686551;1.349576235
2509;15/11/2019;;A010;10.28370667;0.278785676
2510;16/11/2019;;A010;0;9.022518158
2511;17/11/2019;;A010;25.35046387;24.68300056
2512;18/11/2019;;A010;12.67523193;12.11395264
2513;19/11/2019;;A010;6.337615967;15.30015564
2514;20/11/2019;;A010;0;2.320367336
2515;21/11/2019;;A010;3.94623661;4.816491127
2516;22/11/2019;;A010;7.892473221;13.55499077
2517;23/11/2019;;A010;3.94623661;9.761080742
2518;24/11/2019;;A010;7.892473221;6.55587101
2519;25/11/2019;;A010;0;0.795861483
2520;26/11/2019;;A010;67.93136597;21.72957993
2521;27/11/2019;;A010;0;4.800512791
2522;28/11/2019;;A010;0;7.235205173
2523;29/11/2019;;A010;16.98284149;3.8148458
2524;30/11/2019;;A010;0;1.504395962
2525;01/12/2019;;A010;5.737213612;6.443756104
2526;02/12/2019;;A010;0;0
2527;03/12/2019;;A010;0;8.276079178
2528;04/12/2019;;A010;11.47442722;15.04652596
2529;05/12/2019;;A010;0;0
2530;06/12/2019;;A010;0;3.716110229
2531;07/12/2019;;A010;0;0.379274815
2532;08/12/2019;;A010;0;1.115168571
2533;09/12/2019;;A010;23.04711533;10.44851685
2534;10/12/2019;;A010;0;1.264808774
2535;11/12/2019;;A010;0;0.318579644
2536;12/12/2019;;A010;6.291065216;11.97988319
2537;13/12/2019;;A010;0;0.482204854
2538;14/12/2019;;A010;6.291065216;0.842739701
2539;15/12/2019;;A010;0;0
2540;16/12/2019;;A010;0;0
2541;17/12/2019;;A010;0;0
2542;18/12/2019;;A010;0;0
2543;19/12/2019;;A010;10.27583694;6.833660126
2544;20/12/2019;;A010;0;0.72498554
2545;21/12/2019;;A010;0;0
2546;22/12/2019;;A010;0;0.744844317
2547;23/12/2019;;A010;8.836509705;8.168674469
2548;24/12/2019;;A010;4.418254852;12.84667683
2549;25/12/2019;;A010;0;11.95834541
2550;26/12/2019;;A010;4.355741024;13.78815079
2551;27/12/2019;;A010;0;1.503953457
2552;28/12/2019;;A010;8.711482048;2.875887871
2553;29/12/2019;;A010;0;1.941685796
2554;30/12/2019;;A010;8.711482048;29.24583817
2555;31/12/2019;;A010;4.355741024;3.75331068
2556;01/01/2020;;A010;15.28412151;15.62554741
2557;02/01/2020;;A010;15.28412151;20.92887115
2558;03/01/2020;;A010;7.642060757;7.930021286
2559;04/01/2020;;A010;0;1.251827002
2560;05/01/2020;;A010;7.642060757;11.71002197
2561;06/01/2020;;A010;13.42339134;27.05381775
2562;07/01/2020;;A010;0;2.881698847
2563;08/01/2020;;A010;0;1.373532414
2564;09/01/2020;;A010;13.42339134;21.12012291
2565;10/01/2020;;A010;0;0
2566;11/01/2020;;A010;0;0
2567;12/01/2020;;A010;0;0
2568;13/01/2020;;A010;17.13210678;3.527673483
2569;14/01/2020;;A010;17.13210678;19.03775787
2570;15/01/2020;;A010;0;2.914242744
2571;16/01/2020;;A010;0;0
2572;17/01/2020;;A010;0;0
2573;18/01/2020;;A010;0;1.139483571
2574;19/01/2020;;A010;20.68796158;15.02370834
2575;20/01/2020;;A010;10.34398079;10.41584206
2576;21/01/2020;;A010;14.08754921;2.899085045
2577;22/01/2020;;A010;42.26264954;19.78849792
2578;23/01/2020;;A010;28.17509842;12.27129364
2579;24/01/2020;;A010;28.17509842;18.53087425
2580;25/01/2020;;A010;28.17509842;19.34625435
2581;26/01/2020;;A010;49.72072983;16.26126862
2582;27/01/2020;;A010;0;28.42734909
2583;28/01/2020;;A010;0;0
2584;29/01/2020;;A010;0;0
2585;30/01/2020;;A010;0;5.459802628
2586;31/01/2020;;A010;0;0
2587;01/02/2020;;A010;0;0
2588;02/02/2020;;A010;4.864181042;6.141951084
2589;03/02/2020;;A010;4.864181042;5.829976082
2590;04/02/2020;;A010;0;3.63249135
2591;05/02/2020;;A010;4.864181042;2.488584995
2592;06/02/2020;;A010;18.87033463;9.688288689
2593;07/02/2020;;A010;0;17.87401581
2594;08/02/2020;;A010;0;5.418184757
2595;09/02/2020;;A010;56.61100388;11.16428566
2596;10/02/2020;;A010;0;0.891897917
2597;11/02/2020;;A010;0;2.946299553
2598;12/02/2020;;A010;15.58802414;21.76079178
2599;13/02/2020;;A010;5.196007729;10.04998207
2600;14/02/2020;;A010;0;1.681702137
2601;15/02/2020;;A010;5.196007729;9.843137741
2602;16/02/2020;;A010;16.20311737;8.204322815
2603;17/02/2020;;A010;10.80207825;24.68128204
2604;18/02/2020;;A010;0;0.586754918
2605;19/02/2020;;A010;5.401039124;2.381557465
2606;20/02/2020;;A010;0;2.142073154
2607;21/02/2020;;A010;0;1.276362896
2608;22/02/2020;;A010;0;0
2609;23/02/2020;;A010;15.57151604;11.54761124
2610;24/02/2020;;A010;7.785758018;7.583788872
2611;25/02/2020;;A010;7.785758018;20.72770691
2612;26/02/2020;;A010;0;0.912772179
2613;27/02/2020;;A010;0;1.209185839
2614;28/02/2020;;A010;9.129250526;8.719724655
2615;29/02/2020;;A010;9.129250526;12.3639822
2616;01/03/2020;;A010;11.46772575;7.15715313
2617;02/03/2020;;A010;22.93545151;14.29447746
2618;03/03/2020;;A010;11.46772575;7.738180161
2619;04/03/2020;;A010;0;6.909304619
2620;05/03/2020;;A010;0;4.52606535
2621;06/03/2020;;A010;20.43743706;44.6615715
2622;07/03/2020;;A010;6.812479019;4.361777306
2623;08/03/2020;;A010;13.62495804;17.01903915
2624;09/03/2020;;A010;13.62495804;9.929160118
2625;10/03/2020;;A010;6.812479019;12.83748436
2626;11/03/2020;;A010;0;4.751607895
2627;12/03/2020;;A010;23.31228256;23.366436
2628;13/03/2020;;A010;5.828070641;1.955877781
2629;14/03/2020;;A010;11.65614128;5.115236282
2630;15/03/2020;;A010;11.65614128;8.691334724
2631;16/03/2020;;A010;7.767406464;10.38059902
2632;17/03/2020;;A010;0;8.506864548
2633;18/03/2020;;A010;0;5.934906483
2634;19/03/2020;;A010;7.767406464;22.06842041
2635;20/03/2020;;A010;0;1.896394253
2636;21/03/2020;;A010;12.76769066;3.689400196
2637;22/03/2020;;A010;0;0.747439861
2638;23/03/2020;;A010;0;0
2639;24/03/2020;;A010;63.83845139;29.19406128
2640;25/03/2020;;A010;0;0.757707953
2641;26/03/2020;;A010;5.249799252;12.30602646
2642;27/03/2020;;A010;2.624899626;7.815721512
2643;28/03/2020;;A010;0;1.290581942
2644;29/03/2020;;A010;5.249799252;5.636072159
2645;30/03/2020;;A010;0;0
2646;31/03/2020;;A010;0;0
2647;01/04/2020;;A010;0;0.742253125
2648;02/04/2020;;A010;0;3.118744612
2649;03/04/2020;;A010;0;0
2650;04/04/2020;;A010;0;0
2651;05/04/2020;;A010;0;0
2652;06/04/2020;;A010;0;10.96686554
2653;07/04/2020;;A010;14.69680977;19.22540283
2654;08/04/2020;;A010;0;0
2655;09/04/2020;;A010;0;0.687621176
2656;10/04/2020;;A010;0;10.26980209
2657;11/04/2020;;A010;22.34706688;16.2169342
2658;12/04/2020;;A010;11.17353344;3.543660164
2659;13/04/2020;;A010;0;0.846795738
2660;14/04/2020;;A010;0;5.936001301
2661;15/04/2020;;A010;44.69413376;31.58976364
2662;16/04/2020;;A010;9.506503105;2.345465899
2663;17/04/2020;;A010;0;1.912119627
2664;18/04/2020;;A010;28.51950836;30.76354218
2665;19/04/2020;;A010;19.01300621;7.596544266
2666;20/04/2020;;A010;0;1.865581155
2667;21/04/2020;;A010;0;2.035210133
2668;22/04/2020;;A010;19.94989395;2.759927034
2669;23/04/2020;;A010;19.94989395;5.623047829
2670;24/04/2020;;A010;19.94989395;9.384899139
2671;25/04/2020;;A010;0;0
2672;26/04/2020;;A010;0;0
2673;27/04/2020;;A010;0;0
2674;28/04/2020;;A010;0;0
2675;29/04/2020;;A010;0;0
2676;30/04/2020;;A010;0;0
2677;01/05/2020;;A010;0;0
2678;02/05/2020;0;A010;0;0
2679;03/05/2020;0;A010;0;0
2680;04/05/2020;0;A010;0;0
2681;05/05/2020;0;A010;0;0
2682;06/05/2020;0;A010;0;0.365876734
2683;07/05/2020;2;A010;0;4.833708763
2684;08/05/2020;21.8;A010;0;1.508366585
2685;09/05/2020;0;A010;0;0
2686;10/05/2020;0;A010;0;0
2687;11/05/2020;0;A010;0;0
2688;12/05/2020;0;A010;0;0
2689;13/05/2020;0;A010;0;0
2690;14/05/2020;0;A010;0;0
2691;15/05/2020;0;A010;0;0
2692;16/05/2020;0;A010;0;0
2693;17/05/2020;0;A010;0;0
2694;18/05/2020;0;A010;2.491488934;5.846073627
2695;19/05/2020;2;A010;0;0
2696;20/05/2020;0;A010;0;0
2697;21/05/2020;0;A010;0.320799768;0
2698;22/05/2020;0;A010;0.618218303;0
2699;23/05/2020;0;A010;0.922042131;0
2700;24/05/2020;0;A010;5.037250996;0.436506867
2701;25/05/2020;0;A010;4.274218082;0.477866828
2702;26/05/2020;47.8;A010;0;0.917237043
2703;27/05/2020;0;A010;0;0
2704;28/05/2020;0;A010;0;0
2705;29/05/2020;0;A010;0;0.373512447
2706;30/05/2020;0;A010;0;0
2707;31/05/2020;0;A010;0;0
2708;01/06/2020;0;A010;0;0
2709;02/06/2020;0;A010;0;0
2710;03/06/2020;0;A010;0.417896539;0
2711;04/06/2020;0;A010;0.208425879;0
2712;05/06/2020;0;A010;0.282731324;0
2713;06/06/2020;0.4;A010;0;0
2714;07/06/2020;0;A010;0;0
2715;08/06/2020;0;A010;0;0
2716;09/06/2020;0;A010;0;0
2717;10/06/2020;0;A010;0;0
2718;11/06/2020;0;A010;0.270585746;0
2719;12/06/2020;0;A010;0;0
2720;13/06/2020;0;A010;0;0
2721;14/06/2020;0;A010;0;0
2722;15/06/2020;0;A010;0;0
2723;16/06/2020;0;A010;0;0
2724;17/06/2020;0;A010;0;0
2725;18/06/2020;0;A010;0;0
2726;19/06/2020;0;A010;0;0
2727;20/06/2020;0;A010;0;0
2728;21/06/2020;0;A010;0;0
2729;22/06/2020;0;A010;0;0
2730;23/06/2020;0;A010;0;0
2731;24/06/2020;0;A010;0;0
2732;25/06/2020;0;A010;0;0
2733;26/06/2020;0;A010;0;0
2734;27/06/2020;0;A010;0;0
2735;28/06/2020;0;A010;0;0
2736;29/06/2020;0;A010;0;0
2737;30/06/2020;0;A010;0;0
2738;01/07/2020;0;A010;0;0
2739;02/07/2020;0;A010;0;0
2740;03/07/2020;0;A010;0;0
2741;04/07/2020;0;A010;0;0
2742;05/07/2020;0;A010;0;0
2743;06/07/2020;0;A010;0;0
2744;07/07/2020;0;A010;0;0
2745;08/07/2020;0;A010;0;0
2746;09/07/2020;0;A010;0;0
2747;10/07/2020;0;A010;0;0
2748;11/07/2020;0;A010;0;0
2749;12/07/2020;0;A010;0;0
2750;13/07/2020;0;A010;0;0
2751;14/07/2020;0;A010;0;0
2752;15/07/2020;0;A010;0;0
2753;16/07/2020;0;A010;0;0
2754;17/07/2020;0;A010;1.011600375;0
2755;18/07/2020;0;A010;0.740661621;0
2756;19/07/2020;0;A010;0;0
2757;20/07/2020;0;A010;0;0
2758;21/07/2020;0;A010;0;0
2759;22/07/2020;0;A010;0;0
2760;23/07/2020;0;A010;0;0
2761;24/07/2020;0;A010;0;0
2762;25/07/2020;0;A010;0;0
2763;26/07/2020;0;A010;0;0
2764;27/07/2020;0;A010;0;0
2765;28/07/2020;0;A010;0;0
2766;29/07/2020;0;A010;0;0
2767;30/07/2020;0;A010;0;0
2768;31/07/2020;0;A010;0;0
2769;01/08/2020;0;A010;0;0
2770;02/08/2020;0;A010;0;0
2771;03/08/2020;0;A010;0;0
2772;04/08/2020;0;A010;0;0.882529199
2773;05/08/2020;0;A010;0;0
2774;06/08/2020;0;A010;0;0
2775;07/08/2020;0;A010;0;0
2776;08/08/2020;0;A010;0;0
2777;09/08/2020;0;A010;0;0
2778;10/08/2020;0;A010;0;0
2779;11/08/2020;0;A010;0;0
2780;12/08/2020;0;A010;0;0
2781;13/08/2020;0;A010;0;0
2782;14/08/2020;0;A010;0;0
2783;15/08/2020;0;A010;0;0
2784;16/08/2020;0;A010;0;0
2785;17/08/2020;0;A010;0;0
2786;18/08/2020;0;A010;0;0
2787;19/08/2020;0;A010;0;0
2788;20/08/2020;0;A010;0;0
2789;21/08/2020;0;A010;0;0
2790;22/08/2020;0;A010;0;0
2791;23/08/2020;0;A010;0;0
2792;24/08/2020;0;A010;0;0
2793;25/08/2020;0;A010;0;0
2794;26/08/2020;0;A010;0;0
2795;27/08/2020;0;A010;0;0
2796;28/08/2020;0;A010;0;0
2797;29/08/2020;0;A010;0;0
2798;30/08/2020;0;A010;0;0
2799;31/08/2020;0;A010;0;0
2800;01/09/2020;0;A010;0;0
2801;02/09/2020;0;A010;0;0
2802;03/09/2020;0;A010;0;0
2803;04/09/2020;0;A010;0;0
2804;05/09/2020;0;A010;0;0
2805;06/09/2020;0;A010;0;0
2806;07/09/2020;0;A010;0;0
2807;08/09/2020;0;A010;0;0
2808;09/09/2020;0;A010;0;0
2809;10/09/2020;0;A010;0;0
2810;11/09/2020;0;A010;0;0
2811;12/09/2020;0;A010;0;0
2812;13/09/2020;0;A010;0;0
2813;14/09/2020;0;A010;0;0
2814;15/09/2020;0;A010;0;0
2815;16/09/2020;0;A010;0.168548122;0
2816;17/09/2020;0;A010;0.280489326;0
2817;18/09/2020;0;A010;0.15157856;0
2818;19/09/2020;0;A010;0.049004097;0
2819;20/09/2020;0;A010;0;0
2820;21/09/2020;0;A010;8.169697762;7.550386906
2821;22/09/2020;0;A010;5.446465015;4.426607132
2822;23/09/2020;8.6;A010;0;1.14031899
2823;24/09/2020;0;A010;0;0.738350749
2824;25/09/2020;1.6;A010;0;0
2825;26/09/2020;0;A010;0;0
2826;27/09/2020;0;A010;0;0
2827;28/09/2020;0;A010;0;0
2828;29/09/2020;0;A010;0;0
2829;30/09/2020;0;A010;0;0
2830;01/10/2020;0;A010;0;0
2831;02/10/2020;0;A010;0;0
2832;03/10/2020;0;A010;0;0
2833;04/10/2020;0;A010;0;0
2834;05/10/2020;0;A010;0;0
2835;06/10/2020;0;A010;0;0
2836;07/10/2020;0;A010;0;0
2837;08/10/2020;0;A010;0;0
2838;09/10/2020;0;A010;0;1.421137333
2839;10/10/2020;0;A010;26.27216911;11.2472477
2840;11/10/2020;4;A010;10.29445648;7.35797739
2841;12/10/2020;3.8;A010;0;0.689795852
2842;13/10/2020;0;A010;0;0.283159822
2843;14/10/2020;0;A010;0;0
2844;15/10/2020;0;A010;0;0
2845;16/10/2020;0;A010;0;0
2846;17/10/2020;0;A010;0;0.238829076
2847;18/10/2020;0;A010;0;1.504460692
2848;19/10/2020;0;A010;0;3.307863951
2849;20/10/2020;0;A010;0;0.369500339
2850;21/10/2020;0;A010;0;0.933034837
2851;22/10/2020;0;A010;0;0
2852;23/10/2020;0;A010;0;0.380873203
2853;24/10/2020;11.6;A010;12.85913563;7.953077316
2854;25/10/2020;2.2;A010;6.429567814;4.64823103
2855;26/10/2020;0;A010;6.010615349;2.414981842
2856;27/10/2020;0;A010;14.47986507;9.145365715
2857;28/10/2020;0;A010;30.35396004;20.61983871
2858;29/10/2020;0;A010;7.67171669;0.73969698
2859;30/10/2020;0;A010;6.530455112;4.352305889
2860;31/10/2020;46.4;A010;12.42326641;20.90903473
2861;01/11/2020;11;A010;14.74214458;9.123538971
2862;02/11/2020;0.6;A010;0;5.624878407
2863;03/11/2020;25.4;A010;0;7.18292141
2864;04/11/2020;0;A010;14.74214458;6.090126991
2865;05/11/2020;0;A010;0;1.261193514
2866;06/11/2020;0.2;A010;3.48230958;7.020070553
2867;07/11/2020;;A010;10.44692802;10.0856638
2868;08/11/2020;0;A010;0;0.809261203
2869;09/11/2020;0;A010;0;0
2870;10/11/2020;0;A010;0;0.39117527
2871;11/11/2020;0;A010;0;0
2872;12/11/2020;0;A010;0;0
2873;13/11/2020;0.2;A010;6.395442963;8.434959412
2874;14/11/2020;5.2;A010;2.131814003;3.330815792
2875;15/11/2020;0;A010;4.263628006;9.657035828
2876;16/11/2020;4.8;A010;22.444561;6.368944168
2877;17/11/2020;0;A010;0;4.204440117
2878;18/11/2020;0;A010;11.2222805;1.598270059
2879;19/11/2020;54.6;A010;33.66684341;14.52203465
2880;20/11/2020;9.8;A010;0;2.926323652
2881;21/11/2020;3.2;A010;11.19044018;18.95230293
2882;22/11/2020;3.2;A010;11.19044018;11.68559837
2883;23/11/2020;25.6;A010;11.19044018;5.82324028
2884;24/11/2020;3.8;A010;0;0
2885;25/11/2020;;A010;0;1.494788885
2886;26/11/2020;0;A010;0;1.093071342
2887;27/11/2020;0;A010;0;0.43833828
2888;28/11/2020;0;A010;0;0.535993338
2889;29/11/2020;0;A010;0;1.663188457
2890;30/11/2020;0;A010;0;3.088619709
2891;01/12/2020;0;A010;5.799678326;6.488428116
2892;02/12/2020;0;A010;0;0
2893;03/12/2020;0;A010;0;0.351015836
2894;04/12/2020;0;A010;0;2.151159763
2895;05/12/2020;3;A010;5.799678326;9.227577209
2896;06/12/2020;48.2;A010;7.94251442;21.91166496
2897;07/12/2020;2;A010;3.97125721;3.719234943
2898;08/12/2020;0;A010;7.94251442;8.496728897
2899;09/12/2020;2.4;A010;7.94251442;7.634364128
2900;10/12/2020;7.6;A010;0;1.055193424
2901;11/12/2020;19;A010;0;11.15770531
2902;12/12/2020;0.4;A010;11.65069389;9.789509773
2903;13/12/2020;0.2;A010;0;2.454045296
2904;14/12/2020;0;A010;0;0
2905;15/12/2020;0;A010;0;0
2906;16/12/2020;0;A010;0;0
2907;17/12/2020;0.8;A010;0;0
2908;18/12/2020;0;A010;0;0
2909;19/12/2020;0;A010;7.162153721;3.306906223
2910;20/12/2020;0;A010;0;1.675985575
2911;21/12/2020;13.6;A010;0;13.01272392
2912;22/12/2020;8.2;A010;7.754045486;10.50104427
2913;23/12/2020;14;A010;7.754045486;7.275071144
2914;24/12/2020;0.6;A010;15.50809097;7.550059319
2915;25/12/2020;0.8;A010;0;0.866656601
2916;26/12/2020;0.8;A010;16.94964981;8.850197792
2917;27/12/2020;3.6;A010;0;5.986582756
2918;28/12/2020;4;A010;0;2.9868536
2919;29/12/2020;;A010;0;0.750162184
2920;30/12/2020;0;A010;0;0
2921;31/12/2020;0;A010;0;0
2922;01/01/2017;0;A018;10.59673405;7.911056519
2923;02/01/2017;0;A018;0;1.117494941
2924;03/01/2017;0.2;A018;5.298367023;1.871268749
2925;04/01/2017;0;A018;5.298367023;4.925738811
2926;05/01/2017;0;A018;0;2.011294127
2927;06/01/2017;0;A018;7.345571518;2.340562344
2928;07/01/2017;0;A018;0;0.58594048
2929;08/01/2017;0;A018;14.69114304;8.072245598
2930;09/01/2017;0;A018;7.345571518;4.107980728
2931;10/01/2017;0;A018;7.345571518;4.322818279
2932;11/01/2017;0.2;A018;14.75665951;8.776063919
2933;12/01/2017;18.2;A018;0;0
